category,item,PC1,PC2,PC3,PC4,PC5,PC6
Beverages,1% Low Fat Milk Jug,-2.046368821375943,-0.4294108411878498,-0.2915300128348118,-0.7057384584392395,0.27027210549679104,-1.067078411584279
Beverages,Fat Free Chocolate Milk Jug,-1.6645310216278004,-0.2796129205530482,-0.08268541086333257,-0.7162001618197699,0.5962783305461344,-0.7633544407506674
Beverages,Minute Maid 100% Apple Juice Box,-2.820567133391802,-1.2472380174828697,1.3893777925416568,2.62367891660997,-0.2960737899002711,-1.2073770035327214
Beverages,Minute Maid Orange Juice (Small),-2.7934216094221185,-1.1950797852319228,2.0367695650165407,3.731824974543914,-0.4714896001522015,-1.0699949512178177
Beverages,Minute Maid Orange Juice (Medium),-2.713004187913758,-0.9035949152018131,2.7236330856382702,4.705262390950712,-0.4620360336637278,-1.2968013790787396
Beverages,Minute Maid Orange Juice (Large),-2.658332181286753,-0.5714846243630839,4.470157482573997,7.258339000367805,-0.6054409066123456,-1.850902810391395
Beverages,Dasani Water Bottle,-2.9022981186629297,-1.7536677784189403,-0.808137201939125,-0.3729069005274321,-0.29180311155584315,-0.06837748669633878
Coffee & Tea,Iced Tea (Small),-2.9022981186629297,-1.7536677784189403,-0.808137201939125,-0.3729069005274321,-0.29180311155584315,-0.06837748669633878
Coffee & Tea,Iced Tea (Medium),-2.9022981186629297,-1.7536677784189403,-0.808137201939125,-0.3729069005274321,-0.29180311155584315,-0.06837748669633878
Coffee & Tea,Iced Tea (Large),-2.886076841907148,-1.7618423027820147,-0.8110601199948629,-0.37192506614478077,-0.28474120333875697,-0.0643623795096849
Coffee & Tea,Iced Tea (Child),-2.9022981186629297,-1.7536677784189403,-0.808137201939125,-0.3729069005274321,-0.29180311155584315,-0.06837748669633878
Coffee & Tea,Sweet Tea (Small),-2.6890058073328738,-0.38170992010423827,-0.5856742748075604,0.13355185163094155,-0.28748455432534714,0.6212347906266993
Coffee & Tea,Sweet Tea (Medium),-2.6441977814410786,-0.0382275022066132,-0.5313895117632229,0.26199913424530574,-0.29442832678326314,0.797897635744146
Coffee & Tea,Sweet Tea (Large),-2.5831684787935023,0.29708039132793745,-0.48002766677462355,0.3914282512423212,-0.29431019102409284,0.9785755880482464
Coffee & Tea,Sweet Tea (Child),-2.7678740409875444,-0.7232205247260649,-0.6452829128061126,0.012434947315660569,-0.31263442892959087,0.4616110486560012
Coffee & Tea,Coffee (Small),-2.9022981186629297,-1.7536677784189403,-0.808137201939125,-0.3729069005274321,-0.29180311155584315,-0.06837748669633878
Coffee & Tea,Coffee (Medium),-2.9022981186629297,-1.7536677784189403,-0.808137201939125,-0.3729069005274321,-0.29180311155584315,-0.06837748669633878
Coffee & Tea,Coffee (Large),-2.9022981186629297,-1.7536677784189403,-0.808137201939125,-0.3729069005274321,-0.29180311155584315,-0.06837748669633878
Coffee & Tea,Latte (Small),-1.4039442904126949,-0.2996989873903131,-0.45708925887820506,-0.6730138296059102,0.11913289740974475,-0.8709595016201233
Coffee & Tea,Latte (Medium),-1.0586844681374783,-0.02465665830694116,-0.3679232257225105,-0.7231773511642724,0.17492738205605846,-0.9733255599322922
Coffee & Tea,Latte (Large),-0.3097985270406348,0.5848874143835308,-0.09994138847398557,-0.9301502181238889,0.4552196297207494,-1.3658314142023098
Coffee & Tea,Caramel Latte (Small),-1.2886385041735402,0.6577237670538822,-0.3060220262170164,-0.32005279555950633,0.09588730200145928,-0.38657113889726435
Coffee & Tea,Caramel Latte (Medium),-0.8943883732008967,1.2347788739843508,-0.16887909455993994,-0.2522039815782705,0.1494668830437001,-0.32556179450165434
Coffee & Tea,Caramel Latte (Large),-0.1156304148428568,2.073311225273239,0.13529258471814332,-0.37354532679497743,0.42512994906978047,-0.6002924186933744
Coffee & Tea,Hazelnut Latte (Small),-1.2886385041735402,0.6577237670538822,-0.3060220262170164,-0.32005279555950633,0.09588730200145928,-0.38657113889726435
Coffee & Tea,Hazelnut Latte (Medium),-0.8922972317980808,1.2140440539590864,-0.1720330268314177,-0.2574214551156536,0.15183131747062162,-0.3322055157064882
Coffee & Tea,Hazelnut Latte (Large),-0.11353927344004089,2.052576405247975,0.13213865244666556,-0.37876280033236054,0.42749438349670205,-0.6069361398982083
Coffee & Tea,French Vanilla Latte (Small),-1.2844562213679083,0.6162541270033538,-0.3123298907599719,-0.3304877426342725,0.10061617085530233,-0.39985858130693214
Coffee & Tea,French Vanilla Latte (Medium),-0.8218873218849903,1.080406835405594,-0.18410566652977806,-0.2935091689130531,0.17395446369869316,-0.38498293881650947
Coffee & Tea,French Vanilla Latte (Large),-0.13056642347345512,1.958817085974031,0.11719766370336418,-0.41636108766643215,0.4274445398890859,-0.6591800337325233
Coffee & Tea,Latte with Sugar Free French Vanilla Syrup (Small),-1.2735418511635102,-0.1757286928831938,-0.37607194655294185,-0.5964282475502688,0.176406380382521,-0.7093476669244593
Coffee & Tea,Latte with Sugar Free French Vanilla Syrup (Medium),-0.85679111153059,0.14145697778472102,-0.27587183229842466,-0.6257769727657575,0.27613513276953977,-0.7857812697720757
Coffee & Tea,Latte with Sugar Free French Vanilla Syrup (Large),-0.14196537819662264,0.7529728637509913,-0.013213870004114534,-0.8254194614262907,0.524333733372071,-1.161248020895345
Coffee & Tea,Nonfat Latte (Small),-1.9906954923222542,-0.48210524904525676,-0.08215591929751806,-0.8648882243674831,0.5754373198776854,-0.918210005863623
Coffee & Tea,Nonfat Latte (Medium),-1.7558483294406153,-0.10952817000917542,0.19476811764437812,-1.081308056838241,0.804518786016746,-1.1996702813337445
Coffee & Tea,Nonfat Latte (Large),-1.2865037893023523,0.28026908852859694,0.40651726088773055,-1.1656495724124054,1.2113136398600344,-1.4500817245707838
Coffee & Tea,Nonfat Caramel Latte (Small),-1.8541802732440535,0.5276071846223541,0.07754443756401655,-0.48476385006177375,0.5569704369308592,-0.394865191716117
Coffee & Tea,Nonfat Caramel Latte (Medium),-1.5894610931012179,1.1291725422568522,0.39065831653547095,-0.6155521607896218,0.7814227214313093,-0.5585502371079409
Coffee & Tea,Nonfat Caramel Latte (Large),-1.0902445357017585,1.7479580793930412,0.6385973018083816,-0.6142621546208773,1.1835883936359872,-0.6911864502666822
Coffee & Tea,Nonfat Hazelnut Latte (Small),-1.8732985646802836,0.4545826853736743,0.06575738109219291,-0.5171446638584623,0.5545561588963214,-0.4404653643455981
Coffee & Tea,Nonfat Hazelnut Latte (Medium),-1.5894610931012179,1.1291725422568522,0.39065831653547095,-0.6155521607896218,0.7814227214313093,-0.5585502371079409
Coffee & Tea,Nonfat Hazelnut Latte (Large),-1.0902445357017585,1.7479580793930412,0.6385973018083816,-0.6142621546208773,1.1835883936359872,-0.6911864502666822
Coffee & Tea,Nonfat French Vanilla Latte (Small),-1.8712074232774676,0.43384786534841013,0.06260344882071515,-0.5223621373958454,0.556920593323243,-0.447109085550432
Coffee & Tea,Nonfat French Vanilla Latte (Medium),-1.5190511831881277,0.9955353237033598,0.3785856768371107,-0.6516398745870214,0.8035458676593807,-0.6113276602179623
Coffee & Tea,Nonfat French Vanilla Latte (Large),-1.0889592675765754,1.6252894157307587,0.6175794627378645,-0.6560960811096808,1.1929648926723786,-0.7460589581191774
Coffee & Tea,Nonfat Latte with Sugar Free French Vanilla Syrup (Small),-1.8602930530730695,-0.3581349545381375,-0.0011386069722548221,-0.7883026423118418,0.6327108028504617,-0.7565981711679591
Coffee & Tea,Nonfat Latte with Sugar Free French Vanilla Syrup (Medium),-1.5880151805966032,0.05855727935828511,0.28149563611424905,-0.9765773001406426,0.8736328896680676,-0.99508688802678
Coffee & Tea,Nonfat Latte with Sugar Free French Vanilla Syrup (Large),-1.081239930863513,0.49246969275639874,0.49895498550220957,-1.0327736410728507,1.2922683641899015,-1.202526772652518
Coffee & Tea,Mocha (Small),-0.50774060560677,0.7815382698586936,-0.15378694508793372,-0.22087370699498277,0.09022109514774666,-0.11290969206718454
Coffee & Tea,Mocha (Medium),0.0114817844268091,1.484786606620132,0.018350128131053786,-0.18350139370971688,0.35141368957383545,-0.21190810662637327
Coffee & Tea,Mocha (Large),0.7248064035547193,2.161056456701071,0.28703079733356796,-0.23643688059766643,0.4947614195988607,-0.29026572482639845
Coffee & Tea,Mocha with Nonfat Milk (Small),-1.05533080618223,0.74782087422948,0.18505181289995157,-0.43327489988311474,0.6707096761358518,-0.3527900218743554
Coffee & Tea,Mocha with Nonfat Milk (Medium),-0.7199412793728803,1.2467077808438598,0.5309643910277876,-0.46503936335193263,0.8342058983565689,-0.2320873065953299
Coffee & Tea,Mocha with Nonfat Milk (Large),-0.19172563096757378,1.8729097265798889,0.9146175968246655,-0.5721741732203167,1.1554919151891518,-0.34610778080428395
Coffee & Tea,Caramel Mocha (Small),-0.8662533274397859,0.8244776940470198,-0.3369240529221599,-0.25103936540796334,-0.04025527285119622,-0.2920460553094393
Coffee & Tea,Caramel Mocha (Medium),-0.4015001115948985,1.4983790713041716,-0.11548781870905118,-0.33172882770003775,0.05516927044399785,-0.4295973136835628
Coffee & Tea,Caramel Mocha (Large),0.27724379906652,2.1894750063747352,-0.03856115292699444,-0.279023928894488,0.2756360396458566,-0.5866644917274697
Coffee & Tea,Nonfat Caramel Mocha (Small),-1.429661548409815,0.7934273990464183,-0.010502264078280376,-0.45085566137945304,0.5044180985378971,-0.5068197983999955
Coffee & Tea,Nonfat Caramel Mocha (Medium),-1.116074915816891,1.3227313236133376,0.2822934492088033,-0.4863863895745513,0.6570917963462665,-0.45022601120171785
Coffee & Tea,Nonfat Caramel Mocha (Large),-0.6522201848210436,1.8929683764724552,0.5965186227688977,-0.617693580602574,0.9471288318761948,-0.6442315795762902
Coffee & Tea,Hot Chocolate (Small),-0.3692340676401511,1.2812438295185362,-0.3261397652452582,-0.26557143974933584,0.1231908432639965,-0.5532109222917654
Coffee & Tea,Hot Chocolate (Medium),0.09073461430421578,1.8469431432108427,-0.12780898480539016,-0.2801303285332686,0.12793427097147836,-0.5174700138737421
Coffee & Tea,Hot Chocolate (Large),0.8543214750344105,2.7413845471935443,0.0856072049641949,-0.36975900141377505,0.293328126353464,-0.8081476318254568
Coffee & Tea,Hot Chocolate with Nonfat Milk (Small),-1.0902195798385983,1.0777671472830888,0.19747534091790248,-0.5525263080680266,0.6216096223616868,-0.5941430630882216
Coffee & Tea,Hot Chocolate with Nonfat Milk (Medium),-0.8022556530861308,1.7118652586458023,0.5084314419858952,-0.6707203611147313,0.8266435020415386,-0.7549606582586227
Coffee & Tea,Hot Chocolate with Nonfat Milk (Large),-0.2369509053338949,2.4263648721445055,0.8411387091833191,-0.7406821093803729,1.1499023522797411,-0.8690648454633925
Coffee & Tea,Regular Iced Coffee (Small),-2.298195354181215,-0.6424986532894481,-0.7297472114542354,-0.09803438616395602,-0.5670812313350513,0.24012162958061453
Coffee & Tea,Regular Iced Coffee (Medium),-2.0591746899612993,-0.32120189700235197,-0.7876238063022245,0.044090933775836186,-0.7248540327896809,0.3762392685065479
Coffee & Tea,Regular Iced Coffee (Large),-1.700129624613046,0.46970033950728357,-0.6992480387866951,0.222938873389181,-0.794539248889653,0.5491773089932944
Coffee & Tea,Caramel Iced Coffee (Small),-2.3010923688616636,-0.7236976769012026,-0.744457185981797,-0.12943336557799323,-0.5624336011525028,0.19853656413778722
Coffee & Tea,Caramel Iced Coffee (Medium),-2.0549924071556678,-0.3626715370528804,-0.79393167084518,0.033655986701070006,-0.7201251639358378,0.36295182609688015
Coffee & Tea,Caramel Iced Coffee (Large),-1.749660775230718,0.24551672320126583,-0.7367813651417707,0.1794769536852438,-0.8380378198781339,0.5257242921494103
Coffee & Tea,Hazelnut Iced Coffee (Small),-2.315222504214629,-0.7362579725633923,-0.7446882001975368,-0.13563267349802766,-0.5671310749426675,0.18787773574629957
Coffee & Tea,Hazelnut Iced Coffee (Medium),-2.0549924071556678,-0.3626715370528804,-0.79393167084518,0.033655986701070006,-0.7201251639358378,0.36295182609688015
Coffee & Tea,Hazelnut Iced Coffee (Large),-1.7341839246798743,0.28218170095939527,-0.7291300162732979,0.14774229872103775,-0.7946389361048856,0.44468952132466444
Coffee & Tea,French Vanilla Iced Coffee (Small),-2.2969100860560316,-0.7651673169517309,-0.7507650505247525,-0.13986831265275942,-0.5577047322986598,0.18524912172811947
Coffee & Tea,French Vanilla Iced Coffee (Medium),-2.072019557189082,-0.4564308563268245,-0.8088726595884814,-0.003942300633001605,-0.720175007543454,0.3107079322625652
Coffee & Tea,French Vanilla Iced Coffee (Large),-1.7300016418742425,0.24071206090886677,-0.7354378808162534,0.13730735164627156,-0.7899100672510424,0.4314020789149967
Coffee & Tea,Iced Coffee with Sugar Free French Vanilla Syrup (Small),-2.3278859954057483,-1.3557273186632242,-0.8449912462684737,-0.3414543629802255,-0.5271978542428233,-0.08614855847082548
Coffee & Tea,Iced Coffee with Sugar Free French Vanilla Syrup (Medium),-2.095436774205168,-1.2318639817763934,-0.9335784912171528,-0.26301469806142036,-0.6731983271704614,-0.035493419403376636
Coffee & Tea,Iced Coffee with Sugar Free French Vanilla Syrup (Large),-1.7736410424150781,-0.9693172869024584,-0.9299671226309112,-0.27010038816339244,-0.7194699684953616,-0.11402189550107336
Coffee & Tea,Iced Mocha (Small),-0.8709532298465509,0.4599701574116789,-0.3353866805732979,-0.23489320505990047,-0.15369618546843528,-0.11864537403375801
Coffee & Tea,Iced Mocha (Medium),-0.49205964842081007,0.9146313257011925,-0.24797234474993735,-0.15711481061125657,-0.04385590453206936,-0.0904652778473154
Coffee & Tea,Iced Mocha (Large),0.43506995877597837,1.8619042696973875,0.10450388193916377,-0.11603483745243194,0.14789638028551072,-0.023369780289478753
Coffee & Tea,Iced Mocha with Nonfat Milk (Small),-1.3130959600711407,0.3361409047791457,-0.11330068315879477,-0.33270388465158846,0.16914970673631932,-0.14175904988912247
Coffee & Tea,Iced Mocha with Nonfat Milk (Medium),-0.9793809020837839,0.7419539484314454,0.1650214335314517,-0.39797378272765455,0.3047909954935145,-0.12491868984077142
Coffee & Tea,Iced Mocha with Nonfat Milk (Large),-0.2857854854134432,1.802199530688005,0.6748435184855003,-0.44782165719083045,0.7632995807124667,-0.20208770019530461
Coffee & Tea,Iced Caramel Mocha (Small),-1.1634987603785658,0.517545908279686,-0.5851284352656545,-0.24425766559090467,-0.31472329460682336,-0.3226064031411522
Coffee & Tea,Iced Caramel Mocha (Medium),-0.8535396157245648,0.9059763580189167,-0.4468356709743004,-0.20918929066598332,-0.1828325475293235,-0.3004906089443512
Coffee & Tea,Iced Caramel Mocha (Large),-0.03827537000132142,1.9362244120891678,-0.21028584287047303,-0.12706052627630063,-0.08778163762814675,-0.26549802449008925
Coffee & Tea,Iced Nonfat Caramel Mocha (Small),-1.6035503492003398,0.3729818356218885,-0.36619637012262907,-0.3472858187199757,0.010487032024852794,-0.3523638002013505
Coffee & Tea,Iced Nonfat Caramel Mocha (Medium),-1.3196514365484926,0.7855886599725853,-0.025208768492565477,-0.4228849225230759,0.17059306495771953,-0.29598756951316
Coffee & Tea,Iced Nonfat Caramel Mocha (Large),-0.76452222663522,1.8215628932277577,0.3638376386195237,-0.49859558319064706,0.5586580599363616,-0.5082789825371771
Coffee & Tea,Frappé Mocha (Small),-0.21161679327130528,1.4644556074884323,-0.4678480966443653,0.21947884948578,-0.9378244130824012,0.5327215160368758
Coffee & Tea,Frappé Mocha (Medium),0.35919402439917025,2.2161151579929994,-0.44531662657415305,0.41488919142631175,-0.9687429730934283,0.660582513663708
Coffee & Tea,Frappé Mocha (Large),0.9850308738496993,3.283246130908788,-0.3213797227588618,0.4969390015180162,-1.0702257756331157,0.6346365532570892
Coffee & Tea,Frappé Caramel (Small),-0.39607771572252226,1.678008803577882,-0.6465877351649311,0.15153515536424506,-1.006051607488408,0.18149626619885245
Coffee & Tea,Frappé Caramel (Medium),0.1664059922495432,2.4699164312389916,-0.5560958028754476,0.2498571148312084,-1.1862601751806217,0.27686290654871737
Coffee & Tea,Frappé Caramel (Large),0.7406905165769007,3.3856215891616657,-0.5982091225047417,0.5052843693776266,-1.3094282716001404,0.41595148672981397
Coffee & Tea,Frappé Chocolate Chip (Small),0.32296798254507886,2.0253609112955577,-0.4175166004018169,0.344809336601491,-0.9213523048419694,0.6629439087557384
Coffee & Tea,Frappé Chocolate Chip (Medium),0.8058764010859016,2.820250918020149,-0.46291992121484005,0.5553868546488165,-1.0380641541436013,0.7648265609785321
Coffee & Tea,Frappé Chocolate Chip (Large),1.5759341882019953,3.791014620773744,-0.3665456165787144,0.7373328217364532,-1.2287282025806567,0.9419007291956911
Smoothies & Shakes,Blueberry Pomegranate Smoothie (Small),-1.771711581561062,-0.1477877126966601,0.24186060893813918,0.22027566874839505,0.3099189443443933,1.0954124087197528
Smoothies & Shakes,Blueberry Pomegranate Smoothie (Medium),-1.510883819002229,0.2393268517838454,0.5387052563738817,0.38637567633603165,0.48204322711520126,1.3250276886294678
Smoothies & Shakes,Blueberry Pomegranate Smoothie (Large),-1.1041724795567056,0.8059015779863286,0.8425887156826818,0.564490208565321,0.6340376960617399,1.700411412198085
Smoothies & Shakes,Strawberry Banana Smoothie (Small),-1.8774237159662268,-0.244268500637665,0.7005703040693869,0.9659333780148015,0.24910861495347697,0.55597519119771
Smoothies & Shakes,Strawberry Banana Smoothie (Medium),-1.5670586308613015,-0.022692833603369798,1.041626542938062,1.2180652356325312,0.39144177875983066,0.785391982863348
Smoothies & Shakes,Strawberry Banana Smoothie (Large),-1.2007060405974588,0.567657386756407,1.4987077610948714,1.7131208323123974,0.4918363661553311,1.042006260742759
Smoothies & Shakes,Mango Pineapple Smoothie (Small),-2.078230325990206,0.10060427178635138,0.9935589023193186,0.11978128586523179,-0.46308963300367023,0.6235509734195377
Smoothies & Shakes,Mango Pineapple Smoothie (Medium),-1.9202319242781114,0.42735891676956106,1.4937391177725432,0.1680061343808294,-0.5764819927476005,0.813932714814875
Smoothies & Shakes,Mango Pineapple Smoothie (Large),-1.613301298438364,1.1096294177317916,2.01150991534503,0.31871956995206296,-0.6993883607461038,1.0894776750876716
Smoothies & Shakes,Vanilla Shake (Small),-0.29509579112565076,2.5808909484394102,-0.1969675461454617,0.004431453631415221,-0.454329594807213,-0.09401482248004156
Smoothies & Shakes,Vanilla Shake (Medium),0.3265868081531288,3.69355207065642,-0.024127763780019143,0.09496230197366036,-0.4635234014954772,-0.09253453772397752
Smoothies & Shakes,Vanilla Shake (Large),1.0500141380950343,4.950223303488568,0.1649741879028151,0.24935639445148494,-0.46126801177319954,-0.023260626660732905
Smoothies & Shakes,Strawberry Shake (Small),-0.20504062484518207,2.9879785595281243,-0.16766237784211135,0.12297306428735945,-0.5130480827551734,0.033009544882971774
Smoothies & Shakes,Strawberry Shake (Medium),0.41864603369892517,4.2067739212632445,0.030765301742905052,0.25338731441562345,-0.5137941836226958,0.0916524128072495
Smoothies & Shakes,Strawberry Shake (Large),1.1686682774096462,5.814620416363952,0.2780315809857109,0.2981782986705659,-0.34555349751170783,-0.17405865746781585
Smoothies & Shakes,Chocolate Shake (Small),0.4261803458703862,2.631255117448053,0.1319743891227747,0.08798471367344231,-0.18655060222687148,0.24598024060974502
Smoothies & Shakes,Chocolate Shake (Medium),1.2061693464958607,3.756539016715233,0.38523442520547985,0.20978762507872048,-0.11982193324338616,0.3421883384752048
Smoothies & Shakes,Chocolate Shake (Large),2.259242906803892,4.918096999461121,0.7041278438192892,0.3728198601831733,0.009585410747056822,0.5155294436204755
Smoothies & Shakes,Shamrock Shake (Medium),0.301493111319338,3.942369910959591,0.01371942347771389,0.1575719844222574,-0.49189661461853545,-0.012809883265971099
Smoothies & Shakes,Shamrock Shake (Large),1.0207381584556117,5.240510783842267,0.20912923970350367,0.32240102397484827,-0.4943700937501009,0.06975147020694135
Smoothies & Shakes,McFlurry with M&M’s Candies (Small),0.9152065291787529,3.302850885944192,-0.06445777508880084,0.34014275770785085,-0.17306560005098018,0.36854584204655394
Smoothies & Shakes,McFlurry with M&M’s Candies (Medium),2.526615341116737,5.720938989007748,0.30350654290779,0.5027245911705067,-0.08899991159783899,0.2793023010109578
Smoothies & Shakes,McFlurry with M&M’s Candies (Snack),-0.3967724550129582,1.616923963935285,-0.3202730045896195,0.09165322370439931,-0.21041023165811118,0.21390905129107893
Smoothies & Shakes,McFlurry with Oreo Cookies (Small),0.21402254872656776,2.152032429629204,-0.05923573190577437,0.03126511734458416,0.09112329553410309,0.07170512507185048
Smoothies & Shakes,McFlurry with Oreo Cookies (Medium),1.13111203493353,3.3169751113538846,0.13786128862844294,0.19025996462016723,0.09362485405636223,0.20158198184616863
Smoothies & Shakes,McFlurry with Oreo Cookies (Snack),-0.8552856642939219,0.8096367065173776,-0.3478508360195978,-0.07831582430467324,-0.0759498866088574,0.06343613896341013
Smoothies & Shakes,McFlurry with Reese's Peanut Butter Cups (Medium),1.9895618450441672,4.255068562129606,0.28319220359150665,0.2962896460569258,0.29805675713423513,0.2694678373553331
Smoothies & Shakes,McFlurry with Reese's Peanut Butter Cups (Snack),-0.41146834640591695,1.2131050916223363,-0.23479534034633423,-0.03993094182985581,0.01375547596653362,0.12383223468680851
